Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Albian Ajeti,ch SUI,FW,sct Celtic,24,1997,4,2,149,1.7,1,0,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,1.0,1.0,0.1,1.1,0.61,0.06,0.67,0.61,0.67,6,3,50.0,3.62,1.81,0.17,0.33,11.7,0,0.17,0.0,0.0,22,23,95.7,259,43,19,19,100.0,2,3,66.7,0,0,,-0.1,3,2,1,0,2,16,7,0,3,0,0,0,0,0,0,20,3,0,2,20,1,0,0,0,0,0,0,4,2.42,3,0,0,1,0,1,0.60,0,0,0,0,1,0,1,1,0,1,0,0,0.0,1,14,40.0,1,7,27,0,3,4,1,0,52,1,18,3,33.3,1,1,24,1,4,3,56,27,48.2,15,37,27.6,59,1,2,16,1,1.20,4,7,-3,-1.81,-2.04,3.1,4.9,-1.8,-1.09,-1.56,0,3,1,0,0,4,2,2,50.0,Europa-League,19,2021-2022
Paul Akouokou,ci CIV,MF,es Betis,24,1997,2,2,146,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,3,0,0.0,1.85,0.00,0.00,,25.4,0,0.03,-0.1,-0.1,77,86,89.5,1636,247,28,29,96.6,33,36,91.7,15,20,75.0,0.0,0,8,0,0,4,85,1,0,7,5,1,0,0,0,0,64,12,10,11,71,4,0,0,0,1,0,0,1,0.62,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,3,2,0,1,100.0,0,11,28.9,6,26,6,0,5,8,3,0,109,6,0,1,100.0,1,0,82,0,2,2,77,74,96.1,3,73,27.0,73,1,0,,3,1.50,3,4,-1,-0.62,-0.84,3.3,2.5,+0.8,+0.48,+0.31,0,6,0,0,0,16,1,1,50.0,Europa-League,19,2021-2022
Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,29,1992,3,1,106,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,1,0,0.0,0.85,0.00,0.00,,29.0,0,0.03,0.0,0.0,31,36,86.1,488,103,16,19,84.2,12,13,92.3,2,3,66.7,0.0,0,4,0,0,1,35,1,1,9,0,0,0,0,0,0,26,5,5,5,30,0,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,1,9,19.1,7,27,13,0,3,3,1,0,50,4,1,3,66.7,2,0,31,0,2,1,43,34,79.1,3,35,19.6,55,0,2,26,3,0.67,0,1,-1,-0.85,-1.89,1.0,1.3,-0.3,-0.24,-1.41,0,6,0,0,0,6,2,1,66.7,Europa-League,19,2021-2022
Kerem Aktürkoğlu,tr TUR,"FW,MF",tr Galatasaray,23,1998,6,5,445,4.9,1,1,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,1.5,1.5,1.2,2.7,0.31,0.25,0.55,0.31,0.55,11,6,54.5,2.22,1.21,0.09,0.17,16.7,0,0.14,-0.5,-0.5,83,125,66.4,1305,446,45,57,78.9,28,45,62.2,7,15,46.7,-0.2,5,6,3,1,16,124,1,0,28,2,9,0,0,0,0,77,31,17,27,78,15,0,0,1,3,6,6,10,2.02,7,0,1,1,1,1,0.20,1,0,0,0,0,0,9,4,2,4,3,2,40.0,3,21,24.4,27,42,17,0,13,13,0,0,198,0,22,15,46.7,7,0,138,6,11,13,183,138,75.4,41,74,82.4,84,1,1,24,0,2.00,6,2,+4,+0.81,+0.81,4.8,7.0,-2.2,-0.45,-0.36,0,3,0,1,0,31,5,6,45.5,Europa-League,19,2021-2022
Lucas Alario,ar ARG,FW,de Leverkusen,29,1992,4,4,285,3.2,1,0,0,1,1,1,0,0.32,0.00,0.32,0.00,0.00,1.7,0.9,0.3,1.2,0.53,0.09,0.63,0.29,0.39,10,4,40.0,3.16,1.26,0.00,0.00,17.6,0,0.09,-0.7,-0.9,52,64,81.3,607,98,35,41,85.4,8,12,66.7,3,5,60.0,-0.3,3,4,1,0,3,62,2,0,14,1,1,0,0,0,0,46,10,8,7,51,3,0,0,0,2,4,0,6,1.89,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,8,24.2,3,18,12,0,2,1,2,0,94,2,18,4,50.0,3,0,60,2,7,2,143,77,53.8,27,71,52.8,71,0,0,,1,1.75,4,1,+3,+0.95,-1.17,5.1,3.9,+1.2,+0.38,-0.81,0,2,0,0,0,7,6,15,28.6,Europa-League,19,2021-2022
Luis Alberto,es ESP,MF,it Lazio,29,1992,6,4,309,3.4,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.3,0.3,0.5,0.8,0.10,0.14,0.24,0.10,0.24,7,2,28.6,2.04,0.58,0.00,0.00,22.4,0,0.05,-0.3,-0.3,189,236,80.1,3210,1237,100,111,90.1,65,81,80.2,20,32,62.5,+0.5,8,22,5,1,23,212,24,1,34,8,6,16,7,6,1,180,22,34,7,219,6,0,2,3,3,9,5,10,2.91,2,7,0,0,0,1,0.29,0,1,0,0,0,0,4,3,1,3,0,2,28.6,5,21,27.6,20,44,12,0,4,5,2,0,269,3,2,4,25.0,1,0,181,2,8,5,230,201,87.4,12,52,57.2,64,0,2,27,0,1.50,5,1,+4,+1.17,+1.17,5.1,3.3,+1.8,+0.52,-0.87,0,4,0,0,0,32,3,0,100.0,Europa-League,19,2021-2022
Marc Albrighton,eng ENG,"DF,FW",eng Leicester City,32,1989,3,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.70,0.70,0.00,0.70,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,36,63.9,422,253,11,12,91.7,7,12,58.3,4,10,40.0,-0.3,1,2,1,1,3,25,11,0,6,0,3,2,1,0,0,16,10,10,0,27,0,8,0,0,1,2,1,1,2.25,1,0,0,0,0,0,0.00,0,0,0,0,0,0,6,4,2,3,1,3,75.0,1,6,33.3,11,6,1,0,3,6,2,0,47,4,1,0,,0,0,22,0,1,0,21,17,81.0,0,13,7.4,,0,3,13,2,2.00,1,1,0,0.00,-0.18,0.6,0.6,0.0,+0.11,-0.58,0,1,0,0,0,8,1,0,100.0,Europa-League,19,2021-2022
Ajibola Alese,eng ENG,DF,eng West Ham,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,57,61,93.4,1168,401,18,19,94.7,31,33,93.9,8,9,88.9,0.0,0,4,0,0,1,58,3,0,2,2,0,0,0,0,0,50,7,4,53,2,3,1,0,0,0,3,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,25.0,3,5,0,0,0,1,3,0,66,5,1,0,,0,0,48,0,1,0,53,52,98.1,0,90,16.7,90,1,0,,2,0.00,0,1,-1,-1.00,-2.80,0.3,0.7,-0.4,-0.42,-1.63,0,2,0,0,0,6,4,0,100.0,Europa-League,19,2021-2022
Almoatasembellah Ali,ly LBY,MF,pt Braga,25,1996,5,5,401,4.5,1,0,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,0.3,0.3,0.3,0.6,0.07,0.06,0.14,0.07,0.14,4,1,25.0,0.90,0.22,0.25,1.00,16.3,0,0.08,+0.7,+0.7,249,287,86.8,5668,1344,78,87,89.7,114,128,89.1,56,65,86.2,-0.3,4,34,1,0,25,278,9,0,34,20,0,0,0,0,0,228,26,33,41,235,6,0,0,1,3,10,4,14,3.14,14,0,0,0,0,1,0.22,1,0,0,0,0,0,8,5,4,4,0,2,33.3,4,20,33.3,19,35,6,0,6,23,4,0,322,7,6,1,100.0,1,0,201,1,1,2,244,232,95.1,1,80,74.3,80,3,0,,0,2.00,8,5,+3,+0.67,+0.67,8.7,4.3,+4.4,+0.99,+1.38,0,7,0,0,0,41,8,8,50.0,Europa-League,19,2021-2022
Dinis Almeida,pt POR,DF,be Antwerp,26,1995,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.02,0.01,0.03,0.02,0.03,1,0,0.0,0.17,0.00,0.00,,8.0,0,0.14,-0.1,-0.1,285,328,86.9,6753,2104,53,56,94.6,166,179,92.7,66,88,75.0,0.0,2,13,0,0,18,316,12,0,30,11,3,0,0,0,0,248,26,54,32,266,20,2,1,0,4,5,3,6,1.00,5,0,0,0,1,0,0.00,0,0,0,0,0,0,13,9,7,6,0,8,57.1,6,17,38.6,22,21,1,0,10,21,28,0,397,57,3,2,50.0,1,0,246,0,3,1,263,259,98.5,2,90,100.0,90,6,0,,0,0.83,6,10,-4,-0.67,,5.8,9.3,-3.4,-0.57,,0,6,0,2,0,55,9,7,56.3,Europa-League,19,2021-2022
Barış Alper Yılmaz,tr TUR,MF,tr Galatasaray,21,2000,2,1,86,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.05,0.08,0.12,0.05,0.12,1,0,0.0,1.05,0.00,0.00,,13.0,0,0.04,0.0,0.0,16,26,61.5,234,99,10,12,83.3,4,8,50.0,1,3,33.3,-0.1,2,1,1,1,2,25,1,0,11,1,4,1,0,1,0,18,5,3,6,19,0,0,0,0,0,3,2,3,3.14,1,1,1,0,0,0,0.00,0,0,0,0,0,0,4,2,3,1,0,1,33.3,2,6,33.3,5,8,5,0,0,5,0,0,42,1,2,3,66.7,3,0,34,1,5,4,39,31,79.5,7,43,15.9,66,0,1,20,3,2.33,0,1,-1,-1.05,-2.04,0.6,2.3,-1.7,-1.74,-1.62,0,3,0,0,0,4,1,1,50.0,Europa-League,19,2021-2022
Daniel Amartey,gh GHA,DF,eng Leicester City,27,1994,4,4,347,3.9,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.3,0.3,0.0,0.3,0.07,0.01,0.08,0.07,0.08,3,1,33.3,0.78,0.26,0.33,1.00,12.9,0,0.10,+0.7,+0.7,297,310,95.8,5783,1741,107,112,95.5,148,151,98.0,40,43,93.0,0.0,1,35,1,1,15,302,8,0,16,8,1,0,0,0,0,267,20,23,21,268,12,3,0,1,0,0,2,1,0.26,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7,3,3,4,0,1,100.0,0,16,40.0,19,18,3,0,3,16,11,0,349,20,4,4,25.0,1,0,265,0,1,1,275,271,98.5,0,87,64.3,87,3,0,,1,1.75,8,6,+2,+0.52,+0.99,8.1,3.0,+5.1,+1.33,+1.94,0,5,0,0,0,34,7,4,63.6,Europa-League,19,2021-2022
Nadiem Amiri,de GER,MF,de Leverkusen,25,1996,5,1,156,1.7,1,2,1,0,0,0,0,0.58,1.15,1.73,0.58,1.73,2.0,2.0,0.5,2.5,1.15,0.30,1.46,1.15,1.46,7,3,42.9,4.04,1.73,0.14,0.33,14.7,0,0.29,-1.0,-1.0,88,105,83.8,1627,555,35,38,92.1,39,45,86.7,13,20,65.0,+1.5,8,11,4,0,15,94,11,0,5,3,2,7,4,2,0,87,6,12,13,91,0,0,1,2,1,1,0,13,7.50,9,4,0,0,0,4,2.31,4,0,0,0,0,0,1,0,0,1,0,1,25.0,3,10,31.3,13,12,7,0,0,1,1,0,123,2,11,7,42.9,4,2,98,3,2,2,107,90,84.1,9,31,28.9,90,1,4,17,1,2.40,5,1,+4,+2.31,+1.14,5.1,1.4,+3.8,+2.18,+2.00,0,3,0,0,0,19,0,1,0.0,Europa-League,19,2021-2022
Felipe Anderson,br BRA,FW,it Lazio,28,1993,6,5,357,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.2,1.2,0.8,2.0,0.29,0.21,0.51,0.29,0.51,6,3,50.0,1.51,0.76,0.17,0.33,17.1,0,0.19,-0.2,-0.2,140,195,71.8,2019,529,87,105,82.9,43,63,68.3,6,11,54.5,-0.8,7,8,6,2,13,185,10,0,29,1,15,1,0,0,0,139,36,20,39,141,6,6,2,1,2,17,11,13,3.28,10,1,1,0,1,0,0.00,0,0,0,0,0,0,18,13,9,7,2,4,28.6,10,21,19.8,27,54,25,0,5,24,1,0,254,2,15,17,64.7,11,4,176,6,10,8,221,177,80.1,16,60,66.1,66,1,1,28,0,1.50,4,1,+3,+0.76,+0.26,5.9,3.5,+2.3,+0.59,-0.90,0,3,0,0,0,33,1,4,20.0,Europa-League,19,2021-2022
Joel Andersson,se SWE,DF,dk Midtjylland,25,1996,6,6,524,5.8,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.4,0.4,1.0,1.4,0.07,0.18,0.24,0.07,0.24,3,1,33.3,0.52,0.17,0.00,0.00,14.1,0,0.13,-0.4,-0.4,175,247,70.9,3436,1343,68,85,80.0,80,104,76.9,24,50,48.0,0.0,7,20,5,1,27,222,25,1,21,7,14,0,0,0,0,137,36,74,33,164,22,24,0,0,7,12,5,14,2.40,12,2,0,0,0,2,0.34,1,1,0,0,0,0,11,8,2,4,5,7,50.0,7,21,31.8,21,28,17,0,5,19,10,0,285,9,14,7,71.4,5,0,162,1,4,2,191,166,86.9,20,87,97.0,87,5,0,,0,1.50,7,7,0,0.00,0.00,9.3,5.1,+4.2,+0.73,+2.60,0,4,0,0,0,51,9,5,64.3,Europa-League,19,2021-2022
Komnen Andrić,rs SRB,FW,hr Dinamo Zagreb,26,1995,5,2,216,2.4,1,0,1,0,0,1,0,0.42,0.00,0.42,0.42,0.42,1.1,1.1,0.0,1.1,0.45,0.02,0.46,0.45,0.46,7,2,28.6,2.92,0.83,0.14,0.50,15.2,0,0.15,-0.1,-0.1,41,63,65.1,657,62,21,28,75.0,16,26,61.5,3,5,60.0,0.0,1,4,1,0,2,59,4,0,25,2,0,0,0,0,0,35,11,17,3,45,5,0,2,0,0,3,3,5,2.08,2,0,2,1,0,1,0.42,1,0,0,0,0,0,1,0,0,1,0,0,0.0,2,11,34.4,7,16,9,0,2,1,2,0,100,3,9,5,80.0,5,0,59,0,11,4,131,77,58.8,11,43,40.0,71,0,3,25,1,2.00,3,1,+2,+0.83,+0.56,1.9,2.1,-0.2,-0.08,-0.23,0,5,0,0,0,10,12,15,44.4,Europa-League,19,2021-2022
Robert Andrich,de GER,MF,de Leverkusen,27,1994,4,3,297,3.3,3,0,3,0,0,1,0,0.91,0.00,0.91,0.91,0.91,0.6,0.6,0.3,0.9,0.18,0.09,0.27,0.18,0.27,9,3,33.3,2.73,0.91,0.33,1.00,18.4,0,0.06,+2.4,+2.4,161,180,89.4,2780,738,80,87,92.0,63,69,91.3,17,20,85.0,-0.3,2,16,0,0,12,175,5,0,15,3,0,0,0,0,0,142,18,20,35,136,7,0,0,0,1,3,4,6,1.82,3,0,0,1,1,0,0.00,0,0,0,0,0,0,9,6,4,5,0,2,66.7,1,16,28.6,22,30,4,0,4,16,10,1,224,13,5,3,66.7,2,1,139,0,2,1,163,158,96.9,1,74,55.0,90,3,1,27,1,1.75,8,4,+4,+1.21,-0.64,6.4,4.4,+2.1,+0.62,-0.31,0,10,0,0,0,26,9,3,75.0,Europa-League,19,2021-2022
