Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Albian Ajeti,ch SUI,FW,sct Celtic,24,1997,3,1,122,1.4,1,0,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74,0.9,0.9,0.1,1.0,0.67,0.08,0.75,0.67,0.75,5,3,60.0,3.69,2.21,0.20,0.33,12.1,0,0.18,+0.1,+0.1,19,20,95.0,210,24,17,17,100.0,1,2,50.0,0,0,,-0.1,3,1,1,0,1,13,7,0,3,0,0,0,0,0,0,17,3,0,2,17,1,0,0,0,0,0,0,4,2.95,3,0,0,1,0,1,0.74,0,0,0,0,1,0,1,1,0,1,0,0,0.0,1,11,39.3,1,6,21,0,2,4,1,0,46,1,15,3,33.3,1,1,21,1,4,3,49,23,46.9,14,41,27.1,90,1,2,16,1,0.75,3,7,-4,-2.95,-3.23,3.0,4.1,-1.1,-0.82,-1.45,0,2,1,0,0,3,1,2,33.3,Europa-League,19,2021-2022
Paul Akouokou,ci CIV,MF,es Betis,23,1997,1,1,56,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,32,36,88.9,720,71,10,11,90.9,15,17,88.2,7,8,87.5,0.0,0,2,0,0,0,36,0,0,2,1,0,0,0,0,0,30,4,2,5,29,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,1,1,0,0,,0,2,22.2,4,5,0,0,3,3,2,0,46,3,0,0,,0,0,34,0,1,1,32,32,100.0,0,56,12.4,56,0,0,,3,3.00,1,1,0,0.00,-0.23,0.5,0.6,-0.1,-0.16,-0.33,0,2,0,0,0,6,0,0,,Europa-League,19,2021-2022
Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,29,1992,3,1,106,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,1,0,0.0,0.85,0.00,0.00,,29.0,0,0.03,0.0,0.0,31,36,86.1,488,103,16,19,84.2,12,13,92.3,2,3,66.7,0.0,0,4,0,0,1,35,1,1,9,0,0,0,0,0,0,26,5,5,5,30,0,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,1,9,19.1,7,27,13,0,3,3,1,0,50,4,1,3,66.7,2,0,31,0,2,1,43,34,79.1,3,35,23.6,55,0,2,26,2,0.67,0,1,-1,-0.85,-2.16,1.0,1.3,-0.3,-0.24,-1.70,0,6,0,0,0,6,2,1,66.7,Europa-League,19,2021-2022
Kerem Aktürkoğlu,tr TUR,"MF,FW",tr Galatasaray,23,1998,5,4,358,4.0,1,1,1,0,0,0,0,0.25,0.25,0.50,0.25,0.50,1.5,1.5,1.2,2.7,0.37,0.31,0.68,0.37,0.68,10,6,60.0,2.51,1.51,0.10,0.17,15.8,0,0.15,-0.5,-0.5,71,104,68.3,1059,370,42,53,79.2,21,34,61.8,5,9,55.6,-0.2,5,6,3,1,10,104,0,0,26,2,7,0,0,0,0,70,21,13,24,65,11,0,0,0,3,6,6,9,2.26,6,0,1,1,1,1,0.25,1,0,0,0,0,0,8,4,2,3,3,2,50.0,2,17,25.4,18,34,15,0,8,11,0,0,161,0,21,13,53.8,7,0,116,6,9,10,154,114,74.0,33,72,79.6,84,1,1,24,0,2.11,6,2,+4,+1.01,+1.01,4.5,6.4,-1.8,-0.46,-0.05,0,2,0,1,0,25,4,3,57.1,Europa-League,19,2021-2022
Lucas Alario,ar ARG,FW,de Leverkusen,29,1992,3,3,205,2.3,1,0,0,1,1,1,0,0.44,0.00,0.44,0.00,0.00,1.6,0.8,0.3,1.1,0.70,0.13,0.83,0.37,0.50,8,4,50.0,3.51,1.76,0.00,0.00,16.6,0,0.10,-0.6,-0.8,34,45,75.6,433,85,22,27,81.5,5,9,55.6,3,4,75.0,-0.3,3,3,1,0,3,43,2,0,10,1,1,0,0,0,0,29,7,9,3,35,3,0,0,0,2,4,1,5,2.20,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,5,20.8,3,9,12,0,0,1,1,0,65,1,16,1,100.0,1,0,37,2,5,0,95,53,55.8,18,68,45.6,68,0,0,,1,2.33,4,1,+3,+1.32,-1.25,3.9,3.6,+0.3,+0.14,-1.19,0,2,0,0,0,4,7,11,38.9,Europa-League,19,2021-2022
Luis Alberto,es ESP,MF,it Lazio,29,1992,5,4,291,3.2,0,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,0.2,0.2,0.5,0.7,0.07,0.15,0.22,0.07,0.22,6,2,33.3,1.86,0.62,0.00,0.00,22.9,0,0.04,-0.2,-0.2,169,209,80.9,2884,1164,89,99,89.9,58,72,80.6,19,27,70.4,+0.5,8,19,5,1,21,188,21,1,31,7,6,14,7,4,1,165,17,27,7,194,5,0,2,3,2,9,5,10,3.09,2,7,0,0,0,1,0.31,0,1,0,0,0,0,4,3,1,3,0,2,28.6,5,21,27.6,20,44,12,0,4,5,2,0,241,3,2,4,25.0,1,0,162,2,8,5,207,179,86.5,11,58,64.7,64,0,1,35,0,1.60,5,1,+4,+1.24,+1.24,5.0,2.9,+2.0,+0.62,-1.24,0,4,0,0,0,29,2,0,100.0,Europa-League,19,2021-2022
Marc Albrighton,eng ENG,"DF,FW",eng Leicester City,32,1989,2,0,38,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,29,58.6,345,213,7,8,87.5,7,11,63.6,3,9,33.3,0.0,0,2,0,0,3,18,11,0,6,0,2,2,1,0,0,11,10,8,0,20,0,8,0,0,1,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,4,2,3,1,3,75.0,1,6,35.3,11,5,1,0,3,6,2,0,40,4,1,0,,0,0,17,0,1,0,16,12,75.0,0,19,8.4,,0,2,19,2,3.00,1,1,0,0.00,-0.44,0.3,0.6,-0.3,-0.63,-1.47,0,1,0,0,0,6,1,0,100.0,Europa-League,19,2021-2022
Almoatasembellah Ali,ly LBY,MF,pt Braga,25,1996,4,4,311,3.5,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,0.3,0.3,0.3,0.6,0.08,0.08,0.16,0.08,0.16,3,1,33.3,0.87,0.29,0.33,1.00,20.0,0,0.09,+0.7,+0.7,203,233,87.1,4652,1037,65,69,94.2,89,102,87.3,48,56,85.7,-0.3,4,29,1,0,16,225,8,0,30,16,0,0,0,0,0,184,19,30,32,193,4,0,0,1,3,5,3,13,3.76,13,0,0,0,0,1,0.29,1,0,0,0,0,0,5,3,2,3,0,2,33.3,4,18,34.6,16,30,6,0,4,15,3,0,259,4,5,1,100.0,1,0,157,1,1,2,203,191,94.1,1,78,69.1,78,2,0,,0,2.25,7,4,+3,+0.87,+0.87,6.8,3.4,+3.4,+0.98,+1.41,0,6,0,0,0,34,6,5,54.5,Europa-League,19,2021-2022
Dinis Almeida,pt POR,DF,be Antwerp,26,1995,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.03,0.01,0.04,0.03,0.04,1,0,0.0,0.20,0.00,0.00,,8.0,0,0.14,-0.1,-0.1,254,292,87.0,5928,1841,52,54,96.3,145,157,92.4,57,76,75.0,0.0,2,13,0,0,18,281,11,0,28,10,3,0,0,0,0,221,24,47,26,238,19,2,1,0,4,3,3,5,1.00,4,0,0,0,1,0,0.00,0,0,0,0,0,0,11,8,6,5,0,8,57.1,6,15,37.5,19,20,1,0,9,17,24,0,350,45,3,2,50.0,1,0,214,0,2,1,229,225,98.3,2,90,100.0,90,5,0,,0,0.40,5,10,-5,-1.00,,4.7,8.5,-3.8,-0.76,,0,5,0,2,0,52,8,7,53.3,Europa-League,19,2021-2022
Barış Alper Yılmaz,tr TUR,MF,tr Galatasaray,21,2000,2,1,86,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.05,0.08,0.12,0.05,0.12,1,0,0.0,1.05,0.00,0.00,,13.0,0,0.04,0.0,0.0,16,26,61.5,234,99,10,12,83.3,4,8,50.0,1,3,33.3,-0.1,2,1,1,1,2,25,1,0,11,1,4,1,0,1,0,18,5,3,6,19,0,0,0,0,0,3,2,3,3.14,1,1,1,0,0,0,0.00,0,0,0,0,0,0,4,2,3,1,0,1,33.3,2,6,33.3,5,8,5,0,0,5,0,0,42,1,2,3,66.7,3,0,34,1,5,4,39,31,79.5,7,43,19.1,66,0,1,20,2,2.33,0,1,-1,-1.05,-2.28,0.6,2.3,-1.7,-1.74,-1.60,0,3,0,0,0,4,1,1,50.0,Europa-League,19,2021-2022
Daniel Amartey,gh GHA,DF,eng Leicester City,26,1994,4,4,347,3.9,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.3,0.3,0.0,0.3,0.07,0.01,0.08,0.07,0.08,3,1,33.3,0.78,0.26,0.33,1.00,12.9,0,0.10,+0.7,+0.7,297,310,95.8,5783,1741,107,112,95.5,148,151,98.0,40,43,93.0,0.0,1,35,1,1,15,302,8,0,16,8,1,0,0,0,0,267,20,23,21,268,12,3,0,1,0,0,2,1,0.26,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7,3,3,4,0,1,100.0,0,16,40.0,19,18,3,0,3,16,11,0,349,20,4,4,25.0,1,0,265,0,1,1,275,271,98.5,0,87,77.1,87,3,0,,1,1.75,8,6,+2,+0.52,+0.52,8.1,3.0,+5.1,+1.33,+2.70,0,5,0,0,0,34,7,4,63.6,Europa-League,19,2021-2022
Nadiem Amiri,de GER,"MF,FW",de Leverkusen,25,1996,4,0,66,0.7,1,2,1,0,0,0,0,1.36,2.73,4.09,1.36,4.09,1.1,1.1,0.4,1.5,1.52,0.48,2.00,1.52,2.00,3,1,33.3,4.09,1.36,0.33,1.00,13.1,0,0.37,-0.1,-0.1,40,43,93.0,737,227,16,16,100.0,17,18,94.4,7,8,87.5,+1.6,4,4,3,0,6,41,2,0,2,1,0,2,1,0,0,38,3,2,8,34,0,0,1,0,0,1,0,7,9.55,6,1,0,0,0,4,5.45,4,0,0,0,0,0,1,0,0,1,0,1,50.0,1,7,36.8,9,7,3,0,0,1,1,0,51,1,6,2,50.0,1,2,44,1,1,1,45,38,84.4,4,17,14.7,,0,4,17,1,3.00,5,0,+5,+6.82,+5.65,3.9,0.7,+3.2,+4.30,+4.12,0,2,0,0,0,9,0,1,0.0,Europa-League,19,2021-2022
Felipe Anderson,br BRA,FW,it Lazio,28,1993,5,5,329,3.7,1,0,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,1.2,1.2,0.7,1.8,0.32,0.19,0.51,0.32,0.51,6,3,50.0,1.64,0.82,0.17,0.33,17.1,0,0.19,-0.2,-0.2,118,171,69.0,1637,391,76,94,80.9,32,52,61.5,6,10,60.0,-0.7,5,6,4,2,10,164,7,0,27,1,14,1,0,0,0,122,34,15,36,122,6,4,2,1,2,17,11,11,3.01,8,1,1,0,1,0,0.00,0,0,0,0,0,0,16,12,7,7,2,4,28.6,10,18,18.2,23,51,25,0,5,21,1,0,229,2,14,17,64.7,11,4,158,5,10,8,201,160,79.6,15,66,73.1,66,1,0,,0,1.60,4,1,+3,+0.82,+0.08,5.6,3.1,+2.5,+0.68,-1.41,0,2,0,0,0,31,1,4,20.0,Europa-League,19,2021-2022
Joel Andersson,se SWE,DF,dk Midtjylland,25,1996,5,5,434,4.8,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.4,0.4,0.6,1.0,0.08,0.12,0.20,0.08,0.20,3,1,33.3,0.62,0.21,0.00,0.00,14.1,0,0.13,-0.4,-0.4,137,195,70.3,2610,962,55,70,78.6,61,79,77.2,19,40,47.5,+0.4,4,15,3,0,19,177,18,0,17,6,7,0,0,0,0,111,26,58,27,131,17,17,0,0,6,9,3,9,1.87,7,2,0,0,0,2,0.41,1,1,0,0,0,0,9,7,2,4,3,6,50.0,6,17,33.3,18,22,11,0,5,15,7,0,227,6,13,5,60.0,3,0,127,1,3,1,153,131,85.6,16,87,96.4,87,4,0,,0,1.60,7,7,0,0.00,0.00,8.1,4.6,+3.5,+0.72,+2.60,0,2,0,0,0,43,7,5,58.3,Europa-League,19,2021-2022
Komnen Andrić,rs SRB,FW,hr Dinamo Zagreb,26,1995,4,1,153,1.7,1,0,1,0,0,1,0,0.59,0.00,0.59,0.59,0.59,0.9,0.9,0.0,1.0,0.55,0.02,0.58,0.55,0.58,3,1,33.3,1.76,0.59,0.33,1.00,7.4,0,0.31,+0.1,+0.1,33,49,67.3,495,35,18,22,81.8,12,21,57.1,2,3,66.7,0.0,1,2,1,0,1,46,3,0,19,1,0,0,0,0,0,30,6,13,2,36,4,0,2,0,0,2,1,3,1.76,2,0,0,1,0,1,0.59,1,0,0,0,0,0,1,0,0,1,0,0,,0,8,30.8,4,14,8,0,1,1,2,0,74,1,7,2,50.0,2,0,41,0,8,3,104,55,52.9,7,38,34.0,78,0,3,25,1,1.75,2,1,+1,+0.59,+0.29,1.4,1.8,-0.5,-0.29,-0.43,0,4,0,0,0,9,9,11,45.0,Europa-League,19,2021-2022
Robert Andrich,de GER,MF,de Leverkusen,27,1994,3,3,270,3.0,3,0,3,0,0,1,0,1.00,0.00,1.00,1.00,1.00,0.5,0.5,0.3,0.8,0.18,0.10,0.28,0.18,0.28,8,3,37.5,2.67,1.00,0.38,1.00,19.7,0,0.07,+2.5,+2.5,151,166,91.0,2589,709,74,81,91.4,61,64,95.3,15,18,83.3,-0.3,2,16,0,0,11,161,5,0,14,1,0,0,0,0,0,130,18,18,33,125,6,0,0,0,1,2,3,4,1.33,3,0,0,0,0,0,0.00,0,0,0,0,0,0,8,5,4,4,0,2,66.7,1,13,26.0,21,27,2,0,4,12,10,1,205,13,3,3,66.7,2,1,127,0,0,2,149,144,96.6,1,90,60.0,90,3,0,,1,2.33,8,3,+5,+1.67,-0.83,5.8,4.0,+1.8,+0.61,-0.45,0,9,0,0,0,25,8,3,72.7,Europa-League,19,2021-2022
Thanasis Androutsos,gr GRE,DF,gr Olympiacos,24,1997,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.21,0.21,0.00,0.21,0,0,,0.00,0.00,,,,0,,0.0,0.0,13,17,76.5,278,24,2,3,66.7,7,8,87.5,2,3,66.7,0.0,1,1,0,0,1,15,2,0,2,1,0,0,0,0,0,11,3,3,2,12,0,2,0,0,0,1,1,1,6.43,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,100.0,0,4,80.0,1,3,1,0,2,1,0,0,21,0,1,0,,0,0,8,0,1,0,12,12,100.0,1,14,3.1,,0,1,14,4,0.00,0,0,0,0.00,-0.41,0.0,0.0,0.0,+0.05,+0.32,0,0,0,0,0,3,2,1,66.7,Europa-League,19,2021-2022
