Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Marley Aké,fr FRA,"FW,MF",fr Marseille,19,2001,4,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.20,0.00,0.20,0.20,0.20,1,0,0.0,2.31,0.00,0.00,,4.1,0,0.09,-0.1,-0.1,12,14,85.7,196,24,6,7,85.7,4,5,80.0,1,1,100.0,0.0,0,1,0,0,0,13,1,0,4,1,0,0,0,0,0,10,2,2,2,12,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,42.9,1,2,4,0,1,0,0,0,22,0,1,1,0.0,0,0,14,0,1,1,22,17,77.3,5,10,7.2,,,4,10,2,0.75,0,2,-2,-4.62,-3.00,0.4,1.0,-0.7,-1.52,-0.66,0,0,0,0,0,2,1,2,33.3,Champions-League,8,2020-2021
Nathan Aké,nl NED,DF,eng Manchester City,25,1995,2,2,180,2.0,0,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,1,1,100.0,0.50,0.50,0.00,0.00,7.0,0,0.14,-0.1,-0.1,125,138,90.6,2189,667,55,58,94.8,62,67,92.5,7,10,70.0,+1.0,0,4,1,0,7,130,8,0,14,1,1,0,0,0,0,112,10,16,102,21,2,6,2,0,0,3,1,1,0.50,0,0,0,0,0,1,0.50,0,0,0,1,0,0,3,3,1,0,2,2,66.7,1,5,33.3,4,6,5,0,3,5,5,0,154,9,1,0,,0,0,111,0,2,4,120,117,97.5,2,90,15.4,90,,0,,7,3.00,6,0,+6,+3.00,+1.73,4.6,1.0,+3.5,+1.77,+0.83,0,3,0,0,0,17,6,2,75.0,Champions-League,8,2020-2021
Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,27,1992,8,2,289,3.2,1,0,1,0,0,2,0,0.31,0.00,0.31,0.31,0.31,0.4,0.4,0.0,0.4,0.12,0.00,0.12,0.12,0.12,3,1,33.3,0.93,0.31,0.33,1.00,13.8,0,0.13,+0.6,+0.6,76,95,80.0,1267,252,41,48,85.4,24,31,77.4,7,10,70.0,0.0,0,7,0,0,7,89,6,0,13,4,0,0,0,0,0,69,8,18,15,70,3,4,0,0,2,4,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,5,1,4,0,1,16.7,5,22,38.6,30,21,6,0,7,9,4,0,139,5,6,10,50.0,6,0,70,2,5,1,112,86,76.8,10,36,40.1,90,,6,18,0,1.25,3,4,-1,-0.31,-0.52,3.1,4.3,-1.1,-0.35,-0.59,0,5,0,0,0,24,4,2,66.7,Champions-League,8,2020-2021
David Alaba,at AUT,"DF,MF",de Bayern Munich,28,1992,9,9,810,9.0,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.8,0.8,0.8,1.6,0.09,0.08,0.17,0.09,0.17,10,3,30.0,1.11,0.33,0.00,0.00,19.9,2,0.08,-0.8,-0.8,620,701,88.4,13068,3540,184,193,95.3,338,366,92.3,94,129,72.9,+0.2,8,57,9,2,48,676,25,1,67,12,7,0,0,0,0,568,44,89,602,72,16,6,1,0,9,7,9,10,1.11,8,1,0,0,0,2,0.22,1,0,0,1,0,0,13,5,5,7,1,5,45.5,6,31,26.1,41,62,16,0,10,26,24,1,779,78,9,2,50.0,1,0,558,1,3,4,605,589,97.4,6,90,90.0,90,,0,,0,2.44,25,10,+15,+1.67,-0.33,18.2,13.0,+5.2,+0.58,-0.36,0,15,0,0,0,91,6,12,33.3,Champions-League,8,2020-2021
Jordi Alba,es ESP,DF,es Barcelona,31,1989,7,6,485,5.4,0,2,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,0.1,0.1,1.7,1.8,0.01,0.32,0.33,0.01,0.33,1,0,0.0,0.19,0.00,0.00,,14.9,0,0.06,-0.1,-0.1,460,522,88.1,7145,2471,273,293,93.2,157,178,88.2,27,42,64.3,+0.3,13,31,18,4,52,492,30,3,25,8,24,1,0,0,0,402,77,43,433,56,5,25,2,1,5,9,13,22,4.08,22,0,0,0,0,3,0.56,3,0,0,0,0,0,5,3,1,4,0,1,16.7,5,13,24.5,15,20,18,0,6,8,5,0,558,20,24,7,57.1,5,2,414,1,3,5,500,460,92.0,35,69,67.4,77,,1,26,0,1.86,11,9,+2,+0.37,-1.93,13.6,8.6,+5.0,+0.93,-0.29,0,6,0,0,0,40,1,1,50.0,Champions-League,8,2020-2021
Luis Alberto,es ESP,MF,it Lazio,27,1992,6,6,475,5.3,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.4,0.4,2.1,2.5,0.08,0.39,0.48,0.08,0.48,6,4,66.7,1.14,0.76,0.00,0.00,19.8,0,0.07,-0.4,-0.4,274,348,78.7,4784,1926,128,144,88.9,113,136,83.1,29,57,50.9,-1.1,13,35,13,1,50,302,46,4,75,9,6,22,14,6,0,259,49,40,10,331,2,2,1,2,3,8,11,24,4.55,17,4,2,0,0,5,0.95,3,0,1,1,0,0,12,10,5,4,3,4,20.0,16,26,26.3,38,49,12,0,7,19,1,0,402,5,6,16,62.5,12,0,285,3,8,7,334,293,87.7,14,79,66.0,79,,0,,0,1.33,10,10,0,0.00,0.00,9.6,8.6,+1.0,+0.19,+0.54,0,2,0,0,0,31,2,4,33.3,Champions-League,8,2020-2021
Thiago Alcántara,es ESP,MF,eng Liverpool,29,1991,4,2,222,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.07,0.11,0.04,0.11,2,1,50.0,0.81,0.41,0.00,0.00,21.0,0,0.05,-0.1,-0.1,154,176,87.5,3072,920,57,61,93.4,69,81,85.2,27,31,87.1,-0.2,2,22,4,0,29,172,4,2,26,9,0,0,0,0,0,121,24,31,8,154,13,0,0,0,4,6,3,5,2.03,4,0,0,0,1,0,0.00,0,0,0,0,0,0,13,9,8,4,1,3,60.0,2,15,26.8,15,27,14,0,2,18,4,0,206,7,4,1,100.0,1,0,135,1,1,1,151,136,90.1,6,56,24.7,71,,2,40,0,1.75,4,1,+3,+1.22,+0.42,4.6,2.8,+1.8,+0.74,+0.60,0,6,0,0,0,34,2,7,22.2,Champions-League,8,2020-2021
Danijel Aleksić,rs SRB,MF,tr Başakşehir,29,1991,3,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.10,0.00,0.10,0.10,0.10,4,2,50.0,3.33,1.67,0.00,0.00,22.4,1,0.03,-0.1,-0.1,42,52,80.8,794,195,13,17,76.5,26,27,96.3,3,5,60.0,0.0,0,0,0,0,1,48,4,0,8,0,2,1,0,0,0,32,11,9,37,12,0,0,1,1,0,0,4,2,1.67,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,9,36.0,13,7,5,0,2,1,0,0,65,3,4,1,0.0,0,1,39,1,1,1,52,42,80.8,3,36,20.0,90,,2,9,1,1.00,2,1,+1,+0.83,+3.33,1.0,1.7,-0.7,-0.55,+1.20,0,1,0,0,0,12,2,0,100.0,Champions-League,8,2020-2021
Carles Aleñá,es ESP,MF,es Barcelona,22,1998,3,1,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.08,0.13,0.05,0.13,3,0,0.0,2.18,0.00,0.00,,24.7,0,0.02,-0.1,-0.1,152,159,95.6,2490,591,72,74,97.3,71,75,94.7,8,8,100.0,-0.1,3,20,3,0,12,157,2,0,14,2,0,2,1,0,1,135,12,12,141,16,1,0,0,0,0,0,1,7,5.08,6,1,0,0,0,2,1.45,2,0,0,0,0,0,2,2,0,2,0,0,0.0,2,6,33.3,2,9,7,0,0,3,0,0,172,6,0,1,100.0,1,0,122,0,0,2,150,146,97.3,6,41,17.2,90,,2,17,3,3.00,4,0,+4,+2.90,+2.30,3.7,1.0,+2.7,+1.95,+1.12,0,1,0,0,0,18,1,0,100.0,Champions-League,8,2020-2021
Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,21,1998,8,8,711,7.9,0,2,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.0,0.0,2.8,2.8,0.00,0.36,0.36,0.00,0.36,0,0,,0.00,0.00,,,,0,,0.0,0.0,446,626,71.2,10116,4553,159,186,85.5,179,224,79.9,105,199,52.8,-0.8,17,52,21,4,65,530,96,6,57,43,25,18,1,13,0,297,119,210,84,443,24,67,6,5,13,12,18,22,2.78,16,5,1,0,0,4,0.51,3,1,0,0,0,0,9,5,5,4,0,5,29.4,12,19,32.2,31,20,8,0,8,26,12,1,682,28,15,10,60.0,6,1,419,3,8,1,453,431,95.1,24,89,79.0,89,,0,,0,2.13,14,4,+10,+1.27,+1.74,14.0,10.2,+3.7,+0.47,+0.89,0,5,0,0,0,101,2,7,22.2,Champions-League,8,2020-2021
Hasan Ali Kaldırım,tr TUR,DF,tr Başakşehir,30,1989,3,1,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,43,62,69.4,757,340,16,18,88.9,23,28,82.1,4,13,30.8,0.0,0,6,0,0,6,55,7,0,7,1,4,0,0,0,0,31,15,16,50,3,2,7,0,0,2,2,3,2,1.61,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,100.0,0,2,14.3,3,4,7,0,4,1,1,0,70,6,2,2,50.0,1,0,42,0,0,0,48,45,93.8,2,37,20.7,67,,2,23,1,0.00,2,8,-6,-4.82,-3.77,1.4,5.5,-4.2,-3.36,-2.33,0,0,0,0,0,11,0,2,0.0,Champions-League,8,2020-2021
Alisson,br BRA,GK,eng Liverpool,27,1992,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,213,260,81.9,6145,3343,23,23,100.0,107,108,99.1,80,126,63.5,0.0,0,0,0,0,0,195,65,0,12,13,0,0,0,0,0,168,11,81,14,209,0,0,28,0,10,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,273,217,0,0,,0,0,144,0,0,0,149,148,99.3,0,90,70.0,90,,0,,0,1.86,12,5,+7,+1.00,+0.33,12.0,8.3,+3.8,+0.54,+0.84,0,0,0,0,0,33,0,0,,Champions-League,8,2020-2021
Marcos Alonso,es ESP,DF,eng Chelsea,29,1990,2,2,179,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.03,0.05,0.02,0.05,2,1,50.0,1.01,0.50,0.00,0.00,22.5,0,0.02,0.0,0.0,90,103,87.4,1617,633,47,50,94.0,33,40,82.5,10,11,90.9,-0.1,1,3,3,3,5,81,22,0,16,1,6,0,0,0,0,56,23,24,68,9,3,21,0,0,2,2,2,2,1.01,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,1,50.0,1,6,20.0,8,16,6,0,3,2,7,0,128,5,5,4,50.0,2,0,68,1,0,4,98,74,75.5,10,90,15.3,90,,0,,9,3.00,2,0,+2,+1.01,-0.54,2.1,1.1,+1.1,+0.53,-0.71,0,4,0,0,0,15,4,3,57.1,Champions-League,8,2020-2021
Éder Álvarez Balanta,co COL,MF,be Club Brugge,27,1993,4,3,237,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,100,122,82.0,1845,440,41,48,85.4,47,55,85.5,11,14,78.6,0.0,1,15,0,0,10,118,4,0,14,3,0,0,0,0,0,100,7,15,98,17,6,0,0,1,2,3,4,1,0.38,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,2,0,1,20.0,4,16,23.9,32,29,6,0,5,9,7,0,151,10,0,2,100.0,2,0,100,0,1,4,91,84,92.3,3,59,43.9,72,,1,20,2,1.00,5,4,+1,+0.38,+1.27,2.5,4.0,-1.5,-0.56,-0.58,0,9,0,0,0,36,3,2,60.0,Champions-League,8,2020-2021
Edson Álvarez,mx MEX,"MF,DF",nl Ajax,22,1997,4,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,59,81.4,986,236,17,21,81.0,23,25,92.0,8,12,66.7,0.0,1,3,0,0,2,58,1,0,8,2,0,0,0,0,0,41,2,16,5,46,6,0,0,0,0,1,1,1,0.72,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,1,0,0,0.0,1,4,22.2,9,7,2,0,1,6,4,0,73,6,0,4,75.0,3,0,40,0,0,1,51,44,86.3,1,31,23.1,68,,3,19,2,1.50,0,2,-2,-1.44,-1.87,1.2,1.9,-0.7,-0.48,-0.89,0,3,0,0,0,14,3,0,100.0,Champions-League,8,2020-2021
Jordan Amavi,fr FRA,DF,fr Marseille,26,1994,5,5,450,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.05,0.05,0.00,0.05,1,0,0.0,0.20,0.00,0.00,,32.4,0,0.01,0.0,0.0,227,274,82.8,4023,977,107,119,89.9,92,106,86.8,25,39,64.1,-0.2,4,4,3,3,5,223,51,0,43,7,10,0,0,0,0,158,62,54,156,44,12,46,2,1,4,3,10,8,1.60,8,0,0,0,0,0,0.00,0,0,0,0,0,0,13,6,9,4,0,2,22.2,7,9,20.9,21,17,5,0,3,19,13,0,321,16,2,4,25.0,1,0,164,0,5,5,204,180,88.2,7,90,83.3,90,,0,,0,0.60,2,10,-8,-1.60,+1.40,4.5,8.0,-3.4,-0.69,+1.26,0,12,0,1,0,50,20,7,74.1,Champions-League,8,2020-2021
Mikkel Andersen,dk DEN,GK,dk Midtjylland,31,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,66,95,69.5,1954,1340,16,16,100.0,24,24,100.0,26,55,47.3,0.0,0,0,0,0,0,79,16,0,2,2,0,0,0,0,0,43,2,50,2,77,0,0,13,0,2,0,0,1,0.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,95,87,0,0,,0,0,61,0,0,0,55,55,100.0,0,90,33.3,90,,0,,2,0.00,1,4,-3,-1.50,0.00,1.5,2.9,-1.4,-0.71,+0.37,0,1,0,0,0,20,0,0,,Champions-League,8,2020-2021
Felipe Anderson,br BRA,FW,pt Porto,27,1993,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,19,89.5,261,42,9,10,90.0,5,5,100.0,2,2,100.0,0.0,1,0,1,0,1,17,2,0,5,0,0,0,0,0,0,14,5,0,2,13,1,2,0,0,0,1,1,1,1.45,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0.0,2,5,16.7,9,18,3,0,4,4,0,0,28,0,1,0,,0,0,15,0,0,1,25,15,60.0,2,62,6.7,62,,0,,7,3.00,1,0,+1,+1.45,+0.93,0.9,0.6,+0.3,+0.47,+0.76,0,2,0,0,0,1,1,2,33.3,Champions-League,8,2020-2021
